GenericName	SideeffectTerm	FrequencyRatingValue	
ceftriaxone	rash	4
ceftriaxone	thrombocytosis	4
ceftriaxone	abdominal pain	3
ceftriaxone	epistaxis	3
ceftriaxone	pruritus	3
cefepime	pneumonia	4
cefepime	bronchitis	4
cefepime	dermatitis	4
cefepime	diarrhoea	4
cefepime	phlebitis	4
cefepime	vomiting	4
cefepime	blood phosphorus decreased	4
cefepime	headache	4
cefepime	body temperature increased	4
cefepime	sepsis	4
cefepime	nausea	4
cefepime	infection	4
cefepime	rash	4
cefepime	inflammation	3
cefepime	pruritus	4
zoledronic.acid	candida infection	5
zoledronic.acid	asthenia	4
zoledronic.acid	decreased appetite	4
zoledronic.acid	leukopenia	3
zoledronic.acid	hypomagnesaemia	4
zoledronic.acid	arthritis	3
zoledronic.acid	injection site reaction	3
zoledronic.acid	somnolence	3
zoledronic.acid	loss of consciousness	3
zoledronic.acid	paraesthesia	4
zoledronic.acid	constipation	4
zoledronic.acid	feeling abnormal	3
zoledronic.acid	osteoarthritis	4
zoledronic.acid	anxiety	4
zoledronic.acid	hyperaesthesia	3
zoledronic.acid	scleritis	3
zoledronic.acid	dermatitis	4
zoledronic.acid	chest pain	4
zoledronic.acid	renal failure	4
zoledronic.acid	nasopharyngitis	4
zoledronic.acid	blood creatinine increased	4
zoledronic.acid	hypophosphataemia	5
zoledronic.acid	neoplasm	4
zoledronic.acid	erythema	3
zoledronic.acid	induration	3
zoledronic.acid	bronchospasm	3
zoledronic.acid	syncope	3
zoledronic.acid	musculoskeletal stiffness	4
zoledronic.acid	urticaria	3
zoledronic.acid	prostate cancer	4
zoledronic.acid	non-cardiac chest pain	4
zoledronic.acid	diarrhoea	4
zoledronic.acid	tachycardia	4
zoledronic.acid	atrial fibrillation	4
zoledronic.acid	palpitations	4
zoledronic.acid	dyspnoea	4
zoledronic.acid	hypersensitivity	3
zoledronic.acid	insomnia	5
zoledronic.acid	confusional state	4
zoledronic.acid	renal impairment	4
zoledronic.acid	thirst	4
zoledronic.acid	cough	4
zoledronic.acid	rash macular	3
zoledronic.acid	myalgia	5
zoledronic.acid	abdominal distension	4
zoledronic.acid	pain	4
zoledronic.acid	musculoskeletal chest pain	4
zoledronic.acid	weight increased	3
zoledronic.acid	lethargy	4
zoledronic.acid	pain in jaw	4
zoledronic.acid	joint swelling	3
zoledronic.acid	sleep disorder	3
zoledronic.acid	dehydration	4
zoledronic.acid	haematuria	3
zoledronic.acid	pancytopenia	2
zoledronic.acid	breast cancer	4
zoledronic.acid	dysgeusia	3
zoledronic.acid	hypertension	4
zoledronic.acid	protein urine present	3
zoledronic.acid	musculoskeletal pain	4
zoledronic.acid	vertigo	4
zoledronic.acid	influenza	4
zoledronic.acid	ill-defined disorder	4
zoledronic.acid	hyperhidrosis	4
zoledronic.acid	hyperkalaemia	2
zoledronic.acid	conjunctivitis	4
zoledronic.acid	neoplasm malignant	5
zoledronic.acid	vomiting	5
zoledronic.acid	oesophagitis	4
zoledronic.acid	joint stiffness	4
zoledronic.acid	bradycardia	2
zoledronic.acid	flank pain	4
zoledronic.acid	urinary tract infection	5
zoledronic.acid	plasmacytoma	4
zoledronic.acid	plasma cell myeloma	4
zoledronic.acid	pain in extremity	5
zoledronic.acid	headache	5
zoledronic.acid	anaphylactic shock	3
zoledronic.acid	arrhythmia	1
zoledronic.acid	swelling	3
zoledronic.acid	body temperature increased	5
zoledronic.acid	dizziness	4
zoledronic.acid	uveitis	2
zoledronic.acid	thrombocytopenia	3
zoledronic.acid	hypoaesthesia	3
zoledronic.acid	sensory loss	1
zoledronic.acid	abdominal discomfort	4
zoledronic.acid	agitation	4
zoledronic.acid	tetany	1
zoledronic.acid	hypermagnesaemia	4
zoledronic.acid	dry mouth	3
zoledronic.acid	muscle spasms	4
zoledronic.acid	vision blurred	3
zoledronic.acid	nausea	5
zoledronic.acid	shock	3
zoledronic.acid	neck pain	4
zoledronic.acid	influenza like illness	4
zoledronic.acid	tremor	3
zoledronic.acid	infection	5
zoledronic.acid	discomfort	4
zoledronic.acid	fatigue	5
zoledronic.acid	arthralgia	5
zoledronic.acid	bone pain	4
zoledronic.acid	flushing	4
zoledronic.acid	gastrointestinal pain	4
zoledronic.acid	interstitial lung disease	2
zoledronic.acid	chills	4
zoledronic.acid	hypokalaemia	4
zoledronic.acid	anaemia	5
zoledronic.acid	stomatitis	3
zoledronic.acid	rash	4
zoledronic.acid	malaise	4
zoledronic.acid	dyspepsia	4
zoledronic.acid	abdominal pain	4
zoledronic.acid	angioedema	2
zoledronic.acid	eye pain	4
zoledronic.acid	oedema peripheral	4
zoledronic.acid	hypotension	4
zoledronic.acid	blood urea increased	4
zoledronic.acid	musculoskeletal discomfort	5
zoledronic.acid	inflammation	3
zoledronic.acid	proteinuria	3
zoledronic.acid	pruritus	3
zoledronic.acid	hypocalcaemia	3
zoledronic.acid	hypernatraemia	2
amlexanox	paraesthesia	4
amlexanox	pain	4
amlexanox	headache	4
amlexanox	oropharyngeal pain	3
amlexanox	oropharyngeal discomfort	3
amlexanox	nausea	3
amlexanox	stomatitis	4
amlexanox	liver function test abnormal	3
amlexanox	mouth ulceration	4
amlodipine	asthenia	4
amlodipine	somnolence	4
amlodipine	nausea	4
amlodipine	fatigue	4
amlodipine	flushing	4
amlodipine	gastrointestinal pain	4
amlodipine	abdominal pain	4
nebivolol	asthenia	4
nebivolol	dermatitis	3
nebivolol	chest pain	3
nebivolol	diarrhoea	4
nebivolol	dyspnoea	3
nebivolol	insomnia	4
nebivolol	bradycardia	3
nebivolol	headache	4
nebivolol	dizziness	4
nebivolol	nausea	4
nebivolol	fatigue	4
nebivolol	rash	3
nebivolol	oedema peripheral	4
ganciclovir	asthenia	3
ganciclovir	decreased appetite	4
ganciclovir	leukopenia	4
ganciclovir	paraesthesia	4
ganciclovir	feeling abnormal	4
ganciclovir	anxiety	4
ganciclovir	chest pain	4
ganciclovir	renal failure	5
ganciclovir	blood creatinine increased	4
ganciclovir	flatulence	4
ganciclovir	lymphadenopathy	4
ganciclovir	diarrhoea	5
ganciclovir	sinus congestion	4
ganciclovir	insomnia	5
ganciclovir	confusional state	4
ganciclovir	oedema	4
ganciclovir	renal impairment	5
ganciclovir	cough	5
ganciclovir	neutropenia	5
ganciclovir	pain	4
ganciclovir	pleural effusion	4
ganciclovir	blood alkaline phosphatase increased	4
ganciclovir	hypertension	5
ganciclovir	ill-defined disorder	3
ganciclovir	vomiting	5
ganciclovir	headache	5
ganciclovir	neuropathy peripheral	4
ganciclovir	body temperature increased	5
ganciclovir	thrombocytopenia	4
ganciclovir	hypoaesthesia	4
ganciclovir	dysphagia	4
ganciclovir	sepsis	4
ganciclovir	eye irritation	5
ganciclovir	retinal detachment	5
ganciclovir	vision blurred	5
ganciclovir	nausea	5
ganciclovir	tremor	5
ganciclovir	infection	5
ganciclovir	discomfort	3
ganciclovir	arthralgia	4
ganciclovir	gastrointestinal pain	4
ganciclovir	punctate keratitis	4
ganciclovir	anaemia	5
ganciclovir	malaise	3
ganciclovir	abdominal pain	4
ganciclovir	injection site inflammation	4
ganciclovir	musculoskeletal discomfort	4
ganciclovir	conjunctival hyperaemia	4
ganciclovir	productive cough	4
ganciclovir	pruritus	4
ciclesonide	nasal congestion	4
ciclesonide	pharyngitis	3
ciclesonide	dermatitis	3
ciclesonide	nasopharyngitis	4
ciclesonide	sinusitis	4
ciclesonide	rhinitis	3
ciclesonide	palpitations	3
ciclesonide	alanine aminotransferase increased	3
ciclesonide	weight increased	3
ciclesonide	ear pain	4
ciclesonide	dysgeusia	3
ciclesonide	nasal discomfort	4
ciclesonide	dry throat	3
ciclesonide	oral candidiasis	3
ciclesonide	pain in extremity	4
ciclesonide	headache	4
ciclesonide	dizziness	3
ciclesonide	white blood cell count increased	3
ciclesonide	throat irritation	3
ciclesonide	dry mouth	3
ciclesonide	gamma-glutamyltransferase increased	3
ciclesonide	dysphonia	3
ciclesonide	nausea	3
ciclesonide	arthralgia	4
ciclesonide	rash	3
ciclesonide	dyspepsia	3
ciclesonide	contusion	3
ciclesonide	nasal dryness	3
ciclesonide	musculoskeletal discomfort	4
ciclesonide	epistaxis	4
fidaxomicin	constipation	4
fidaxomicin	gastrointestinal haemorrhage	4
fidaxomicin	neutropenia	4
fidaxomicin	vomiting	4
fidaxomicin	nausea	5
fidaxomicin	gastrointestinal pain	4
fidaxomicin	anaemia	4
fidaxomicin	abdominal pain	4
silodosin	nasal congestion	4
silodosin	nasopharyngitis	4
silodosin	diarrhoea	4
silodosin	headache	4
silodosin	dizziness	4
silodosin	orthostatic hypotension	4
vancomycin	connective tissue disorder	4
vancomycin	clostridium difficile colitis	4
vancomycin	malnutrition	5
vancomycin	vomiting	4
vancomycin	gastrointestinal disorder	5
vancomycin	nervous system disorder	4
vancomycin	nausea	4
vancomycin	infection	4
vancomycin	gastrointestinal pain	5
vancomycin	hypokalaemia	5
vancomycin	abdominal pain	5
vancomycin	infestation	4
vildagliptin	asthenia	4
vildagliptin	hypoglycaemia	4
vildagliptin	constipation	3
vildagliptin	nasopharyngitis	1
vildagliptin	flatulence	3
vildagliptin	diarrhoea	3
vildagliptin	gastrooesophageal reflux disease	4
vildagliptin	hyperhidrosis	4
vildagliptin	headache	4
vildagliptin	dizziness	4
vildagliptin	nausea	4
vildagliptin	tremor	4
vildagliptin	fatigue	3
vildagliptin	arthralgia	3
vildagliptin	chills	4
vildagliptin	oedema peripheral	4
vildagliptin	musculoskeletal discomfort	3
cabozantinib	haemorrhoids	4
cabozantinib	hyperkeratosis	4
cabozantinib	dry skin	4
cabozantinib	paraesthesia	4
cabozantinib	constipation	5
cabozantinib	leukoderma	5
cabozantinib	anxiety	4
cabozantinib	peripheral sensory neuropathy	4
cabozantinib	dysgeusia	5
cabozantinib	hypertension	4
cabozantinib	headache	4
cabozantinib	neuropathy peripheral	4
cabozantinib	hair colour changes	5
cabozantinib	dysphonia	5
cabozantinib	muscle spasms	4
cabozantinib	alopecia	4
cabozantinib	dyspepsia	4
cabozantinib	hypotension	4
olmesartan.medoxomil	asthenia	4
olmesartan.medoxomil	arthritis	4
olmesartan.medoxomil	loss of consciousness	3
olmesartan.medoxomil	pharyngitis	4
olmesartan.medoxomil	bronchitis	4
olmesartan.medoxomil	dermatitis	3
olmesartan.medoxomil	chest pain	4
olmesartan.medoxomil	nasopharyngitis	4
olmesartan.medoxomil	blood creatinine increased	3
olmesartan.medoxomil	sinusitis	4
olmesartan.medoxomil	syncope	3
olmesartan.medoxomil	rhinitis	4
olmesartan.medoxomil	blood potassium increased	3
olmesartan.medoxomil	laryngeal pain	4
olmesartan.medoxomil	diarrhoea	4
olmesartan.medoxomil	tachycardia	3
olmesartan.medoxomil	palpitations	3
olmesartan.medoxomil	cough	4
olmesartan.medoxomil	gastroenteritis	4
olmesartan.medoxomil	myalgia	3
olmesartan.medoxomil	blood uric acid increased	3
olmesartan.medoxomil	pain	4
olmesartan.medoxomil	gout	3
olmesartan.medoxomil	hyperlipidaemia	3
olmesartan.medoxomil	toothache	3
olmesartan.medoxomil	haematuria	4
olmesartan.medoxomil	vertigo	4
olmesartan.medoxomil	hyperhidrosis	4
olmesartan.medoxomil	hyperkalaemia	2
olmesartan.medoxomil	vomiting	4
olmesartan.medoxomil	blood triglycerides increased	4
olmesartan.medoxomil	injury	3
olmesartan.medoxomil	urinary tract infection	4
olmesartan.medoxomil	headache	4
olmesartan.medoxomil	body temperature increased	4
olmesartan.medoxomil	dizziness	4
olmesartan.medoxomil	eczema	3
olmesartan.medoxomil	orthostatic hypotension	3
olmesartan.medoxomil	back pain	4
olmesartan.medoxomil	rhinorrhoea	4
olmesartan.medoxomil	hypertriglyceridaemia	4
olmesartan.medoxomil	nausea	3
olmesartan.medoxomil	shock	3
olmesartan.medoxomil	influenza like illness	4
olmesartan.medoxomil	angina pectoris	3
olmesartan.medoxomil	fatigue	4
olmesartan.medoxomil	bone pain	4
olmesartan.medoxomil	hyperglycaemia	4
olmesartan.medoxomil	gastrointestinal pain	4
olmesartan.medoxomil	blood potassium decreased	3
olmesartan.medoxomil	hypercholesterolaemia	3
olmesartan.medoxomil	rash	3
olmesartan.medoxomil	hyperuricaemia	3
olmesartan.medoxomil	dyspepsia	4
olmesartan.medoxomil	abdominal pain	4
olmesartan.medoxomil	oedema peripheral	4
olmesartan.medoxomil	hypotension	3
olmesartan.medoxomil	blood urea increased	2
olmesartan.medoxomil	erectile dysfunction	3
olmesartan.medoxomil	musculoskeletal discomfort	4
olmesartan.medoxomil	tracheobronchitis	3
escitalopram	glucose tolerance impaired	3
escitalopram	functional gastrointestinal disorder	3
escitalopram	aggression	3
escitalopram	disorientation	3
escitalopram	blood bilirubin increased	3
escitalopram	candida infection	3
escitalopram	colitis ulcerative	3
escitalopram	asthenia	4
escitalopram	decreased appetite	4
escitalopram	sinus headache	4
escitalopram	haemorrhoids	3
escitalopram	fungal skin infection	3
escitalopram	vulvovaginal mycotic infection	3
escitalopram	rectal haemorrhage	3
escitalopram	chromaturia	2
escitalopram	tonsillitis	3
escitalopram	leukopenia	3
escitalopram	breast pain	3
escitalopram	tenosynovitis	3
escitalopram	tongue disorder	2
escitalopram	rheumatoid arthritis	2
escitalopram	arthritis	3
escitalopram	panic reaction	3
escitalopram	viral infection	3
escitalopram	peripheral coldness	3
escitalopram	dry skin	3
escitalopram	skin papilloma	3
escitalopram	somnolence	4
escitalopram	loss of consciousness	3
escitalopram	paraesthesia	4
escitalopram	exostosis	2
escitalopram	nasal congestion	4
escitalopram	constipation	4
escitalopram	burning sensation	3
escitalopram	nephrolithiasis	3
escitalopram	orchitis noninfective	3
escitalopram	feeling abnormal	3
escitalopram	osteoarthritis	3
escitalopram	genital candidiasis	3
escitalopram	mastitis	2
escitalopram	tracheitis	3
escitalopram	pharyngitis	3
escitalopram	ejaculation failure	4
escitalopram	colitis	3
escitalopram	anxiety	4
escitalopram	pneumonia	3
escitalopram	hallucination	3
escitalopram	bronchitis	4
escitalopram	varicose vein	3
escitalopram	coordination abnormal	3
escitalopram	irritable bowel syndrome	3
escitalopram	change of bowel habit	3
escitalopram	disturbance in attention	4
escitalopram	restless legs syndrome	3
escitalopram	dry eye	3
escitalopram	dermatitis	3
escitalopram	haematemesis	2
escitalopram	chest pain	4
escitalopram	fungal infection	3
escitalopram	dermatitis atopic	3
escitalopram	uterine leiomyoma	3
escitalopram	lung infection	3
escitalopram	asthenopia	2
escitalopram	breast tenderness	2
escitalopram	chromatopsia	2
escitalopram	nasopharyngitis	3
escitalopram	furuncle	3
escitalopram	tension headache	3
escitalopram	laryngitis	3
escitalopram	balance disorder	3
escitalopram	erythema	2
escitalopram	herpes zoster	3
escitalopram	premenstrual syndrome	3
escitalopram	abscess	3
escitalopram	sinusitis	4
escitalopram	ejaculation disorder	5
escitalopram	hot flush	4
escitalopram	onychomycosis	3
escitalopram	crohn's disease	3
escitalopram	urinary incontinence	3
escitalopram	syncope	3
escitalopram	pollakiuria	4
escitalopram	flatulence	4
escitalopram	rhinitis	4
escitalopram	musculoskeletal stiffness	3
escitalopram	loss of libido	3
escitalopram	urticaria	3
escitalopram	feeling hot	2
escitalopram	renal pain	2
escitalopram	abnormal dreams	4
escitalopram	peripheral ischaemia	3
escitalopram	pruritus genital	2
escitalopram	flat affect	3
escitalopram	polyuria	3
escitalopram	lymphadenopathy	3
escitalopram	appendicitis	2
escitalopram	excoriation	3
escitalopram	herpes simplex	3
escitalopram	gastrointestinal haemorrhage	3
escitalopram	psychotic disorder	2
escitalopram	menstrual disorder	4
escitalopram	myocardial infarction	3
escitalopram	diarrhoea	4
escitalopram	rash pustular	3
escitalopram	otitis externa	3
escitalopram	vaginal infection	3
escitalopram	respiratory tract infection	3
escitalopram	tachycardia	3
escitalopram	local swelling	2
escitalopram	mydriasis	3
escitalopram	gastrointestinal infection	3
escitalopram	palpitations	4
escitalopram	dyspnoea	3
escitalopram	hypersensitivity	4
escitalopram	menorrhagia	3
escitalopram	skin infection	3
escitalopram	folliculitis	3
escitalopram	sinus congestion	4
escitalopram	yawning	4
escitalopram	oral pain	2
escitalopram	insomnia	4
escitalopram	myocardial ischaemia	3
escitalopram	confusional state	3
escitalopram	skin odour abnormal	2
escitalopram	metrorrhagia	3
escitalopram	oedema	3
escitalopram	gastrooesophageal reflux disease	4
escitalopram	thirst	3
escitalopram	skin disorder	3
escitalopram	cough	4
escitalopram	ear disorder	3
escitalopram	breast neoplasm	3
escitalopram	gastroenteritis	4
escitalopram	myalgia	4
escitalopram	blood uric acid increased	2
escitalopram	ejaculation delayed	4
escitalopram	abdominal distension	3
escitalopram	viral upper respiratory tract infection	3
escitalopram	pain	3
escitalopram	musculoskeletal chest pain	2
escitalopram	bursitis	3
escitalopram	lichenoid keratosis	3
escitalopram	weight increased	4
escitalopram	tinnitus	4
escitalopram	gout	3
escitalopram	lethargy	4
escitalopram	diabetes mellitus	3
escitalopram	anal pruritus	2
escitalopram	impetigo	2
escitalopram	blood cholesterol increased	2
escitalopram	arthropathy	3
escitalopram	pain in jaw	3
escitalopram	mental disability	4
escitalopram	uterine spasm	2
escitalopram	blepharospasm	3
escitalopram	pharyngitis streptococcal	3
escitalopram	ligament sprain	3
escitalopram	hyperlipidaemia	3
escitalopram	sleep disorder	3
escitalopram	ovarian cyst	3
escitalopram	hyperkinesia	3
escitalopram	cystitis	3
escitalopram	enteritis	3
escitalopram	increased appetite	4
escitalopram	muscle tightness	3
escitalopram	toothache	4
escitalopram	ear pain	4
escitalopram	laceration	3
escitalopram	menstruation irregular	3
escitalopram	nocturia	3
escitalopram	dehydration	2
escitalopram	dermatitis acneiform	2
escitalopram	sexual dysfunction	3
escitalopram	cold sweat	2
escitalopram	haematuria	3
escitalopram	neuralgia	3
escitalopram	snoring	3
escitalopram	pelvic pain	3
escitalopram	paralysis	3
escitalopram	retching	3
escitalopram	presyncope	2
escitalopram	electrocardiogram abnormal	3
escitalopram	testicular pain	3
escitalopram	dysgeusia	3
escitalopram	dysmenorrhoea	4
escitalopram	hypertension	4
escitalopram	musculoskeletal pain	3
escitalopram	vertigo	4
escitalopram	blood glucose increased	3
escitalopram	otitis media	3
escitalopram	apathy	3
escitalopram	muscle contractions involuntary	3
escitalopram	ill-defined disorder	3
escitalopram	hernia	3
escitalopram	osteoporosis	3
escitalopram	hyperhidrosis	4
escitalopram	vascular purpura	3
escitalopram	conjunctivitis	3
escitalopram	vomiting	4
escitalopram	injury	3
escitalopram	weight decreased	4
escitalopram	cellulitis	3
escitalopram	mental disorder	3
escitalopram	eye swelling	2
escitalopram	joint stiffness	3
escitalopram	sensory disturbance	2
escitalopram	bradycardia	3
escitalopram	hypochromic anaemia	3
escitalopram	urinary tract infection	4
escitalopram	aphasia	2
escitalopram	pain in extremity	4
escitalopram	pyelonephritis	3
escitalopram	tooth abscess	3
escitalopram	headache	5
escitalopram	xerophthalmia	3
escitalopram	anaphylactic shock	3
escitalopram	neuropathy peripheral	3
escitalopram	rash erythematous	3
escitalopram	ear infection	3
escitalopram	gastrointestinal disorder	5
escitalopram	hepatic enzyme increased	3
escitalopram	sluggishness	3
escitalopram	dermatitis contact	3
escitalopram	gastritis	3
escitalopram	paranoia	2
escitalopram	body temperature increased	4
escitalopram	motion sickness	2
escitalopram	dizziness	4
escitalopram	breast discharge	2
escitalopram	myopathy	3
escitalopram	hypoaesthesia	3
escitalopram	asthma	3
escitalopram	unintended pregnancy	3
escitalopram	dysphagia	3
escitalopram	memory impairment	3
escitalopram	blood urine present	2
escitalopram	amnesia	3
escitalopram	eye irritation	3
escitalopram	retinal detachment	2
escitalopram	abdominal discomfort	3
escitalopram	thinking abnormal	3
escitalopram	affect lability	3
escitalopram	skin mass	3
escitalopram	vaginal discharge	2
escitalopram	dental caries	2
escitalopram	agitation	3
escitalopram	eczema	3
escitalopram	migraine	4
escitalopram	sleep apnoea syndrome	3
escitalopram	depressed mood	3
escitalopram	tetany	3
escitalopram	crying	3
escitalopram	muscular weakness	3
